business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Instagram_Mid-tier,Sports,62227,2025-08-03 22:20:00,22,Sunday,8,Carousel,platform Instagram content Carousel category Sports sentiment Neutral tier Mid-tier,618,16,0,9321,19,41261,English,True,False,0,False,False,False,False
Facebook_Macro,Fashion,246782,2025-08-04 01:11:00,1,Monday,8,Story,platform Facebook content Story category Fashion sentiment Negative tier Macro,369,20,0,3702,79,26293,English,True,False,0,False,False,False,False
TikTok_Nano,Travel,3840,2025-08-04 01:25:00,1,Monday,8,Video,platform TikTok content Video category Travel sentiment Positive tier Nano,96,3,0,45677,1232,105146,English,False,False,0,False,False,False,False
TikTok_Micro,Health,48001,2025-08-04 01:27:00,1,Monday,8,Stitch,platform TikTok content Stitch category Health sentiment Positive tier Micro,578,29,0,6383,672,204933,English,True,False,0,False,False,False,False
TikTok_Macro,Health,103190,2025-08-04 01:38:00,1,Monday,8,Video,platform TikTok content Video category Health sentiment Neutral tier Macro,276,7,0,39319,146,39281,English,True,False,0,False,False,False,False
LinkedIn_Macro,Business,113226,2025-08-04 01:59:00,1,Monday,8,Poll,platform LinkedIn content Poll category Business sentiment Positive tier Macro,256,6,0,1983,111,22366,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,188430,2025-08-04 04:12:00,4,Monday,8,Post,platform Facebook content Post category Sports sentiment Negative tier Macro,1345,27,0,4056,251,69488,English,True,False,0,False,False,False,False
TikTok_Macro,Education,280118,2025-08-04 10:57:00,10,Monday,8,Duet,platform TikTok content Duet category Education sentiment Neutral tier Macro,518,22,0,19504,1054,355940,English,True,False,0,False,False,False,False
Instagram_Micro,Fashion,48808,2025-08-04 20:51:00,20,Monday,8,Story,platform Instagram content Story category Fashion sentiment Neutral tier Micro,1382,20,0,7421,406,13398,English,True,False,0,False,False,False,False
LinkedIn_Macro,Sports,348953,2025-08-04 23:17:00,23,Monday,8,Post,platform LinkedIn content Post category Sports sentiment Positive tier Macro,542,14,0,1566,49,8896,English,True,False,0,False,False,False,False
Twitter_Macro,Technology,413429,2025-08-05 00:11:00,0,Tuesday,8,Retweet,platform Twitter content Retweet category Technology sentiment Neutral tier Macro,1664,28,0,4374,141,88834,English,True,False,0,False,False,False,False
Facebook_Mid-tier,Technology,88606,2025-08-05 03:25:00,3,Tuesday,8,Video,platform Facebook content Video category Technology sentiment Negative tier Mid-tier,353,10,0,5082,17,45929,English,True,False,0,False,False,False,False
TikTok_Macro,Food,362407,2025-08-05 04:13:00,4,Tuesday,8,Duet,platform TikTok content Duet category Food sentiment Positive tier Macro,190,14,0,31462,1670,385322,English,True,False,0,False,False,False,False
Facebook_Macro,Business,494953,2025-08-05 05:16:00,5,Tuesday,8,Live,platform Facebook content Live category Business sentiment Positive tier Macro,466,23,0,3353,182,31411,English,True,False,0,False,False,False,False
TikTok_Macro,Technology,341413,2025-08-05 08:22:00,8,Tuesday,8,Duet,platform TikTok content Duet category Technology sentiment Negative tier Macro,524,0,0,36025,1996,415556,English,True,False,0,False,False,False,False
Twitter_Macro,Health,381792,2025-08-05 09:28:00,9,Tuesday,8,Tweet,platform Twitter content Tweet category Health sentiment Positive tier Macro,802,27,0,2042,68,10695,English,True,False,0,False,False,False,False
TikTok_Macro,Travel,223049,2025-08-05 13:23:00,13,Tuesday,8,Stitch,platform TikTok content Stitch category Travel sentiment Negative tier Macro,574,29,0,30141,485,328870,English,False,False,0,False,False,False,False
Twitter_Macro,Travel,435805,2025-08-05 15:29:00,15,Tuesday,8,Retweet,platform Twitter content Retweet category Travel sentiment Neutral tier Macro,281,25,0,965,260,99573,English,True,False,0,False,False,False,False
LinkedIn_Macro,Gaming,480695,2025-08-05 19:01:00,19,Tuesday,8,Article,platform LinkedIn content Article category Gaming sentiment Positive tier Macro,1352,6,0,263,74,10115,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,271686,2025-08-05 19:03:00,19,Tuesday,8,Story,platform Instagram content Story category Gaming sentiment Positive tier Macro,495,18,0,6456,55,34629,English,True,False,0,False,False,False,False
YouTube_Macro,Education,374403,2025-08-05 21:28:00,21,Tuesday,8,Video,platform YouTube content Video category Education sentiment Positive tier Macro,523,27,0,17957,119,564200,English,True,False,0,False,False,False,False
Twitter_Macro,Business,218858,2025-08-06 02:06:00,2,Wednesday,8,Retweet,platform Twitter content Retweet category Business sentiment Positive tier Macro,1131,3,0,3314,197,10514,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,290035,2025-08-06 07:37:00,7,Wednesday,8,Carousel,platform Instagram content Carousel category Lifestyle sentiment Positive tier Macro,232,24,0,5683,176,46030,English,True,False,0,False,False,False,False
Facebook_Macro,Food,396427,2025-08-06 07:56:00,7,Wednesday,8,Video,platform Facebook content Video category Food sentiment Positive tier Macro,25,3,0,7152,45,23254,English,False,False,0,False,False,False,False
Instagram_Macro,Food,463325,2025-08-06 17:12:00,17,Wednesday,8,Reel,platform Instagram content Reel category Food sentiment Positive tier Macro,326,12,0,5428,277,805,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,282392,2025-08-06 21:19:00,21,Wednesday,8,Photo,platform Instagram content Photo category Technology sentiment Negative tier Macro,302,17,0,2712,402,16628,English,True,False,0,False,False,False,False
TikTok_Micro,Education,19818,2025-08-07 05:26:00,5,Thursday,8,Duet,platform TikTok content Duet category Education sentiment Negative tier Micro,571,26,0,39402,618,475383,English,True,False,0,False,False,False,False
Twitter_Macro,Business,310435,2025-08-07 12:36:00,12,Thursday,8,Tweet,platform Twitter content Tweet category Business sentiment Neutral tier Macro,468,20,0,4931,232,10017,English,True,False,0,False,False,False,False
Facebook_Macro,Food,350726,2025-08-07 18:09:00,18,Thursday,8,Video,platform Facebook content Video category Food sentiment Positive tier Macro,423,21,0,7701,36,9102,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Fitness,50269,2025-08-07 18:30:00,18,Thursday,8,Stitch,platform TikTok content Stitch category Fitness sentiment Neutral tier Mid-tier,311,8,0,49362,99,444575,English,False,False,0,False,False,False,False
TikTok_Macro,Entertainment,331604,2025-08-07 23:32:00,23,Thursday,8,Video,platform TikTok content Video category Entertainment sentiment Positive tier Macro,513,27,0,38299,1477,290697,English,True,False,0,False,False,False,False
Twitter_Nano,Business,9529,2025-08-07 23:37:00,23,Thursday,8,Thread,platform Twitter content Thread category Business sentiment Positive tier Nano,1320,10,0,2858,192,49917,English,False,False,0,False,False,False,False
Instagram_Nano,Food,659,2025-08-08 00:47:00,0,Friday,8,Reel,platform Instagram content Reel category Food sentiment Neutral tier Nano,300,3,0,5723,356,34063,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Food,54639,2025-08-08 06:21:00,6,Friday,8,Poll,platform Twitter content Poll category Food sentiment Neutral tier Mid-tier,1174,24,0,2738,15,9463,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Gaming,52633,2025-08-08 12:14:00,12,Friday,8,Photo,platform Instagram content Photo category Gaming sentiment Positive tier Mid-tier,1859,29,0,9974,382,10315,English,True,False,0,False,False,False,False
Instagram_Macro,Fitness,105483,2025-08-08 13:39:00,13,Friday,8,Reel,platform Instagram content Reel category Fitness sentiment Positive tier Macro,554,25,0,3189,210,49452,English,True,False,0,False,False,False,False
Instagram_Nano,Travel,6194,2025-08-08 15:30:00,15,Friday,8,Photo,platform Instagram content Photo category Travel sentiment Positive tier Nano,681,28,0,9227,466,31345,English,True,False,0,False,False,False,False
Facebook_Macro,Technology,179659,2025-08-08 17:53:00,17,Friday,8,Story,platform Facebook content Story category Technology sentiment Neutral tier Macro,447,25,0,7289,84,54126,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Business,92792,2025-08-08 19:34:00,19,Friday,8,Retweet,platform Twitter content Retweet category Business sentiment Neutral tier Mid-tier,1603,12,0,34,49,38867,English,True,False,0,False,False,False,False
Instagram_Macro,Health,207165,2025-08-08 20:12:00,20,Friday,8,Photo,platform Instagram content Photo category Health sentiment Neutral tier Macro,1681,18,0,8310,98,11643,English,False,False,0,False,False,False,False
Twitter_Mid-tier,Technology,72750,2025-08-08 20:50:00,20,Friday,8,Thread,platform Twitter content Thread category Technology sentiment Positive tier Mid-tier,307,29,0,649,11,70616,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,258201,2025-08-09 04:03:00,4,Saturday,8,Live,platform Facebook content Live category Sports sentiment Positive tier Macro,336,27,0,4042,207,13682,English,True,False,0,False,False,False,False
Instagram_Macro,Lifestyle,303859,2025-08-09 04:27:00,4,Saturday,8,Carousel,platform Instagram content Carousel category Lifestyle sentiment Neutral tier Macro,628,19,0,7893,31,46265,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Sports,71234,2025-08-09 04:40:00,4,Saturday,8,Stitch,platform TikTok content Stitch category Sports sentiment Neutral tier Mid-tier,516,7,0,24710,166,122702,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,274316,2025-08-09 09:36:00,9,Saturday,8,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,94,20,0,7745,256,4545,English,True,False,0,False,False,False,False
Facebook_Macro,Fitness,193991,2025-08-09 11:52:00,11,Saturday,8,Story,platform Facebook content Story category Fitness sentiment Positive tier Macro,504,29,0,7361,351,25219,English,True,False,0,False,False,False,False
Facebook_Macro,Technology,422293,2025-08-09 15:17:00,15,Saturday,8,Post,platform Facebook content Post category Technology sentiment Negative tier Macro,1408,7,0,5312,63,60651,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,188420,2025-08-09 17:09:00,17,Saturday,8,Reel,platform Instagram content Reel category Gaming sentiment Positive tier Macro,497,15,0,2061,420,11980,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,201686,2025-08-09 17:22:00,17,Saturday,8,Reel,platform Instagram content Reel category Technology sentiment Positive tier Macro,160,9,0,2239,210,47498,English,True,False,0,False,False,False,False
Instagram_Macro,Sports,302246,2025-08-09 19:25:00,19,Saturday,8,Carousel,platform Instagram content Carousel category Sports sentiment Positive tier Macro,1511,3,0,3653,24,2644,English,True,False,0,False,False,False,False
Twitter_Mid-tier,Fitness,58823,2025-08-09 21:08:00,21,Saturday,8,Retweet,platform Twitter content Retweet category Fitness sentiment Positive tier Mid-tier,1310,18,0,3101,213,83447,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,269136,2025-08-09 22:07:00,22,Saturday,8,Video,platform TikTok content Video category Gaming sentiment Neutral tier Macro,274,11,0,15269,1402,389828,English,True,False,0,False,False,False,False
Twitter_Macro,Technology,335387,2025-08-10 00:26:00,0,Sunday,8,Retweet,platform Twitter content Retweet category Technology sentiment Neutral tier Macro,170,6,0,1810,51,98225,English,True,False,0,False,False,False,False
Instagram_Mid-tier,Health,68745,2025-08-10 08:11:00,8,Sunday,8,Carousel,platform Instagram content Carousel category Health sentiment Neutral tier Mid-tier,1359,3,0,942,54,19964,English,True,False,0,False,False,False,False
LinkedIn_Macro,Business,372723,2025-08-10 12:51:00,12,Sunday,8,Post,platform LinkedIn content Post category Business sentiment Positive tier Macro,703,24,0,1064,99,14289,English,True,False,0,False,False,False,False
Facebook_Macro,Sports,156777,2025-08-10 13:52:00,13,Sunday,8,Video,platform Facebook content Video category Sports sentiment Neutral tier Macro,337,10,0,6874,304,40752,English,True,False,0,False,False,False,False
Instagram_Macro,Gaming,369635,2025-08-10 20:26:00,20,Sunday,8,Carousel,platform Instagram content Carousel category Gaming sentiment Positive tier Macro,1031,4,0,4378,52,39126,English,True,False,0,False,False,False,False
Instagram_Macro,Technology,282273,2025-08-10 21:09:00,21,Sunday,8,Reel,platform Instagram content Reel category Technology sentiment Positive tier Macro,258,8,0,3752,21,10439,English,True,False,0,False,False,False,False
Twitter_Micro,Sports,25928,2025-08-10 21:31:00,21,Sunday,8,Poll,platform Twitter content Poll category Sports sentiment Neutral tier Micro,300,4,0,4644,141,95870,English,True,False,0,False,False,False,False
TikTok_Macro,Gaming,223778,2025-08-11 01:40:00,1,Monday,8,Duet,platform TikTok content Duet category Gaming sentiment Neutral tier Macro,308,16,0,11479,254,53731,English,True,False,0,False,False,False,False
Facebook_Macro,Lifestyle,113645,2025-08-11 07:58:00,7,Monday,8,Video,platform Facebook content Video category Lifestyle sentiment Positive tier Macro,516,21,0,4424,203,18328,English,True,False,0,False,False,False,False
Twitter_Macro,Education,116235,2025-08-11 08:31:00,8,Monday,8,Tweet,platform Twitter content Tweet category Education sentiment Neutral tier Macro,1887,16,0,3274,45,52188,English,True,False,0,False,False,False,False
Facebook_Macro,Gaming,267485,2025-08-11 09:44:00,9,Monday,8,Live,platform Facebook content Live category Gaming sentiment Neutral tier Macro,73,27,0,2373,109,46809,English,True,False,0,False,False,False,False
Facebook_Macro,Technology,289618,2025-08-11 19:22:00,19,Monday,8,Story,platform Facebook content Story category Technology sentiment Positive tier Macro,1094,23,0,3698,308,57582,English,True,False,0,False,False,False,False
Instagram_Macro,Fashion,357009,2025-08-12 00:54:00,0,Tuesday,8,Photo,platform Instagram content Photo category Fashion sentiment Positive tier Macro,1471,4,0,4447,289,30407,English,True,False,0,False,False,False,False
Facebook_Micro,Food,41332,2025-08-12 00:58:00,0,Tuesday,8,Video,platform Facebook content Video category Food sentiment Neutral tier Micro,306,5,0,7031,149,35093,English,True,False,0,False,False,False,False
YouTube_Nano,Gaming,6488,2025-08-12 01:05:00,1,Tuesday,8,Short,platform YouTube content Short category Gaming sentiment Negative tier Nano,589,25,0,12951,653,174548,English,True,False,0,False,False,False,False
TikTok_Mid-tier,Food,91918,2025-08-12 02:07:00,2,Tuesday,8,Video,platform TikTok content Video category Food sentiment Negative tier Mid-tier,414,25,0,25223,169,462102,English,True,False,0,False,False,False,False
Facebook_Macro,Health,407607,2025-08-12 03:43:00,3,Tuesday,8,Post,platform Facebook content Post category Health sentiment Neutral tier Macro,918,18,0,3011,123,42617,English,True,False,0,False,False,False,False
YouTube_Micro,Education,48528,2025-08-12 07:20:00,7,Tuesday,8,Community Post,platform YouTube content Community Post category Education sentiment Negative tier Micro,260,1,0,14121,530,527406,English,False,False,0,False,False,False,False
